frame,track_id,vehicle_class,x1,y1,x2,y2,centroid_x,centroid_y
40,87,person,887,378,911,435,899,406
40,90,person,1675,789,1704,851,1689,820
40,19,car,1331,599,1386,685,1358,642
40,63,car,588,583,657,665,622,624
40,20,car,679,333,738,398,708,365
40,101,car,771,457,831,542,801,499
40,50,truck,1561,377,1917,855,1739,616
40,18,car,743,304,808,364,775,334
40,24,car,1313,547,1367,605,1340,576
40,65,car,657,269,714,319,685,294
41,1,bus,483,584,791,1065,637,824
41,2,car,382,693,548,882,465,787
41,3,car,588,442,700,549,644,495
41,5,car,1398,610,1509,729,1453,669
41,7,car,0,764,220,979,110,871
41,8,car,384,521,525,650,454,585
41,11,car,1543,848,1658,985,1600,916
41,12,person,1241,588,1273,657,1257,622
41,16,car,515,380,613,459,564,419
41,21,truck,1321,441,1401,557,1361,499
41,64,car,716,222,773,263,744,242
41,87,person,885,381,910,439,897,410
41,90,person,1674,788,1704,848,1689,818
41,19,car,1330,601,1387,686,1358,643
41,63,car,583,587,654,669,618,628
41,101,car,769,460,831,545,800,502
41,50,truck,1561,376,1918,845,1739,610
41,18,car,741,306,806,365,773,335
41,24,car,1314,547,1366,603,1340,575
41,65,car,656,270,714,320,685,295
41,31,car,941,349,986,408,963,378
42,1,bus,477,588,791,1073,634,830
42,2,car,374,703,543,895,458,799
42,3,car,586,445,697,554,641,499
42,5,car,1397,611,1509,729,1453,670
42,7,car,0,776,211,993,105,884
42,8,car,377,524,522,656,449,590
42,11,car,1544,850,1660,986,1602,918
42,12,person,1243,592,1275,661,1259,626
42,16,car,514,385,609,463,561,424
42,21,truck,1323,441,1401,557,1362,499
42,64,car,715,223,771,264,743,243
42,87,person,883,384,909,443,896,413
42,19,car,1330,602,1388,687,1359,644
42,63,car,577,593,650,683,613,638
42,101,car,767,463,829,551,798,507
42,50,truck,1562,376,1918,845,1740,610
42,18,car,737,309,805,367,771,338
42,24,car,1313,548,1366,603,1339,575
42,65,car,652,272,712,321,682,296
42,111,car,786,176,822,205,804,190
42,31,car,940,351,985,412,962,381
42,102,car,826,188,874,225,850,206
42,40,person,920,564,960,652,940,608
43,1,bus,469,593,787,1077,628,835
43,2,car,368,712,537,906,452,809
43,3,car,582,447,695,559,638,503
43,5,car,1394,609,1508,730,1451,669
43,7,car,0,783,202,1006,101,894
43,8,car,370,528,516,662,443,595
43,11,car,1545,851,1659,986,1602,918
43,12,person,1244,594,1275,664,1259,629
43,16,car,513,388,605,466,559,427
43,21,truck,1322,441,1401,556,1361,498
43,64,car,715,225,770,268,742,246
43,19,car,1330,602,1388,688,1359,645
43,63,car,573,598,646,690,609,644
43,50,truck,1561,375,1918,846,1739,610
43,18,car,741,311,804,368,772,339
43,24,car,1313,547,1365,604,1339,575
43,65,car,649,275,710,323,679,299
43,111,car,786,175,821,206,803,190
43,102,car,826,187,875,227,850,207
44,1,bus,463,598,783,1080,623,839
44,2,car,361,722,531,918,446,820
44,3,car,577,450,693,565,635,507
44,5,car,1396,611,1509,730,1452,670
44,7,car,0,789,193,1019,96,904
44,8,car,366,536,510,668,438,602
44,11,car,1547,854,1659,987,1603,920
44,12,person,1244,597,1277,668,1260,632
44,16,car,510,390,601,469,555,429
44,21,truck,1321,441,1401,555,1361,498
44,64,car,712,226,770,269,741,247
44,19,car,1330,602,1390,688,1360,645
44,50,truck,1562,373,1918,842,1740,607
44,18,car,742,313,803,371,772,342
44,24,car,1314,546,1365,603,1339,574
44,65,car,648,277,710,326,679,301
44,102,car,827,189,875,228,851,208
44,20,car,667,343,728,411,697,377
44,101,car,765,472,826,559,795,515
44,31,car,938,359,983,419,960,389
45,1,bus,456,602,782,1080,619,841
45,2,car,354,730,527,932,440,831
45,3,car,575,454,691,571,633,512
45,5,car,1399,612,1509,730,1454,671
45,7,car,0,800,186,1032,93,916
45,8,car,361,540,506,675,433,607
45,11,car,1547,855,1661,987,1604,921
45,12,person,1246,600,1279,670,1262,635
45,16,car,506,391,599,472,552,431
45,21,truck,1320,441,1401,555,1360,498
45,64,car,707,228,769,273,738,250
45,19,car,1330,603,1390,689,1360,646
45,50,truck,1564,373,1918,843,1741,608
45,18,car,740,315,803,373,771,344
45,65,car,648,283,708,330,678,306
45,102,car,826,188,874,228,850,208
45,114,person,1583,664,1605,730,1594,697
45,20,car,667,347,726,415,696,381
45,31,car,937,362,982,422,959,392
45,63,car,564,610,641,708,602,659
45,111,car,785,177,822,208,803,192
46,1,bus,449,610,779,1078,614,844
46,2,car,345,740,522,946,433,843
46,3,car,573,457,689,576,631,516
46,5,car,1398,610,1510,730,1454,670
46,7,car,0,808,178,1040,89,924
46,8,car,355,547,503,682,429,614
46,11,car,1547,854,1662,988,1604,921
46,12,person,1248,603,1281,675,1264,639
46,16,car,502,395,598,475,550,435
46,21,truck,1318,441,1402,557,1360,499
46,64,car,710,231,767,273,738,252
46,19,car,1332,604,1391,689,1361,646
46,50,truck,1567,374,1918,846,1742,610
46,18,car,741,318,801,375,771,346
46,65,car,644,285,705,332,674,308
46,114,person,1583,665,1605,730,1594,697
46,20,car,665,351,725,418,695,384
46,31,car,937,366,983,425,960,395
46,63,car,558,617,632,712,595,664
46,111,car,783,174,824,210,803,192
46,40,person,917,590,959,679,938,634
47,1,bus,442,617,780,1078,611,847
47,2,car,336,750,514,960,425,855
47,3,car,569,461,686,581,627,521
47,5,car,1398,612,1510,730,1454,671
47,7,car,0,816,168,1052,84,934
47,8,car,350,549,499,688,424,618
47,11,car,1547,855,1662,989,1604,922
47,12,person,1249,606,1282,677,1265,641
47,16,car,497,398,596,478,546,438
47,21,truck,1316,441,1403,558,1359,499
47,64,car,708,233,767,276,737,254
47,19,car,1331,606,1392,690,1361,648
47,50,truck,1568,375,1918,848,1743,611
47,18,car,738,321,801,377,769,349
47,65,car,646,287,704,333,675,310
47,20,car,664,352,725,420,694,386
47,31,car,938,369,982,428,960,398
47,63,car,553,622,629,716,591,669
47,111,car,783,175,823,209,803,192
47,40,person,918,598,958,676,938,637
47,101,car,760,485,825,578,792,531
48,1,bus,442,623,779,1077,610,850
48,2,car,325,760,507,972,416,866
48,3,car,566,463,684,584,625,523
48,5,car,1399,613,1510,730,1454,671
48,7,car,0,827,159,1062,79,944
48,8,car,345,551,497,694,421,622
48,11,car,1549,856,1662,987,1605,921
48,12,person,1250,610,1284,677,1267,643
48,16,car,494,399,594,483,544,441
48,64,car,705,233,766,276,735,254
48,19,car,1331,607,1391,691,1361,649
48,50,truck,1568,376,1918,842,1743,609
48,18,car,732,323,799,380,765,351
48,65,car,644,287,703,335,673,311
48,20,car,662,356,724,423,693,389
48,31,car,938,372,982,431,960,401
48,63,car,550,629,627,724,588,676
48,111,car,782,176,823,210,802,193
48,101,car,758,489,825,580,791,534
48,102,car,825,195,873,233,849,214
48,114,person,1583,662,1604,729,1593,695
49,1,bus,435,629,776,1079,605,854
49,2,car,316,772,499,987,407,879
49,3,car,562,466,683,590,622,528
49,5,car,1401,613,1510,730,1455,671
49,7,car,0,836,150,1071,75,953
49,8,car,339,557,493,700,416,628
49,11,car,1549,858,1663,988,1606,923
49,12,person,1251,614,1286,677,1268,645
49,16,car,492,403,593,488,542,445
49,64,car,704,234,764,279,734,256
49,19,car,1330,608,1391,692,1360,650
49,18,car,729,327,797,382,763,354
49,65,car,639,289,699,338,669,313
49,20,car,660,357,723,426,691,391
49,31,car,937,375,982,436,959,405
49,63,car,543,635,625,731,584,683
49,101,truck,757,493,823,585,790,539
49,102,car,821,197,872,233,846,215
49,114,person,1583,661,1604,729,1593,695
49,87,person,879,406,907,469,893,437
50,1,bus,427,634,775,1079,601,856
50,2,car,307,782,495,1003,401,892
50,3,car,557,468,680,594,618,531
50,5,car,1403,613,1510,730,1456,671
50,7,car,0,848,142,1076,71,962
50,8,car,335,562,488,705,411,633
50,11,car,1550,859,1664,990,1607,924
50,12,person,1253,618,1289,682,1271,650
50,16,car,489,405,592,492,540,448
50,64,car,701,236,764,279,732,257
50,19,car,1331,605,1392,691,1361,648
50,18,car,732,326,797,385,764,355
50,65,car,640,290,699,339,669,314
50,20,car,658,360,723,428,690,394
50,31,car,937,376,982,440,959,408
50,63,car,538,640,624,739,581,689
50,101,car,757,499,822,590,789,544
50,102,car,819,196,873,236,846,216
50,114,person,1583,660,1604,729,1593,694
50,87,person,880,410,906,470,893,440
50,50,truck,1566,378,1918,840,1742,609
50,111,car,777,178,820,214,798,196
51,1,bus,422,638,773,1079,597,858
51,2,car,297,793,488,1016,392,904
51,3,car,552,472,678,598,615,535
51,5,car,1403,612,1511,730,1457,671
51,7,car,0,856,132,1075,66,965
51,8,car,326,568,484,713,405,640
51,11,car,1551,860,1664,991,1607,925
51,12,person,1254,620,1292,689,1273,654
51,16,car,484,407,588,494,536,450
51,64,car,703,236,763,282,733,259
51,19,car,1331,606,1391,691,1361,648
51,18,car,728,326,796,390,762,358
51,65,car,637,292,696,340,666,316
51,20,car,655,361,721,433,688,397
51,31,car,937,379,982,442,959,410
51,63,car,533,646,620,745,576,695
51,102,car,818,196,871,236,844,216
51,114,person,1582,659,1603,727,1592,693
51,131,motorcycle,1252,623,1289,694,1270,658
51,50,truck,1565,380,1918,841,1741,610
51,61,person,1077,508,1100,561,1088,534
51,90,person,1668,779,1696,837,1682,808
52,1,bus,415,643,770,1078,592,860
52,2,car,285,806,481,1035,383,920
52,3,car,548,474,675,604,611,539
52,5,car,1402,612,1511,730,1456,671
52,7,car,0,867,122,1075,61,971
52,8,car,321,573,479,721,400,647
52,11,car,1553,861,1665,989,1609,925
52,12,person,1256,625,1294,695,1275,660
52,16,car,478,410,582,498,530,454
52,64,car,699,238,762,284,730,261
52,19,car,1331,607,1391,693,1361,650
52,18,car,723,327,795,390,759,358
52,65,car,634,292,696,343,665,317
52,20,car,652,363,719,437,685,400
52,31,car,937,385,982,445,959,415
52,63,car,528,653,615,755,571,704
52,102,car,818,201,871,237,844,219
52,114,person,1582,660,1604,727,1593,693
52,50,truck,1564,380,1918,846,1741,613
52,134,truck,549,475,675,605,612,540
52,61,person,1077,508,1099,560,1088,534
52,90,person,1668,779,1695,835,1681,807
52,24,car,1317,549,1366,616,1341,582
52,101,car,753,506,818,595,785,550
53,1,bus,407,651,766,1077,586,864
53,2,car,274,817,475,1051,374,934
53,3,car,544,479,673,608,608,543
53,5,car,1402,612,1512,730,1457,671
53,7,car,0,876,112,1077,56,976
53,8,car,316,577,475,727,395,652
53,11,car,1554,861,1664,997,1609,929
53,12,person,1258,627,1296,699,1277,663
53,16,car,474,413,581,501,527,457
53,64,car,695,238,763,285,729,261
53,19,car,1330,606,1391,693,1360,649
53,65,car,633,295,695,346,664,320
53,20,car,650,364,717,440,683,402
53,31,car,936,386,982,448,959,417
53,63,car,522,662,608,768,565,715
53,102,car,818,203,871,239,844,221
53,114,person,1581,659,1603,727,1592,693
53,50,truck,1563,381,1918,846,1740,613
53,134,truck,545,481,674,609,609,545
53,61,person,1076,508,1100,561,1088,534
53,90,person,1667,779,1695,838,1681,808
53,24,car,1317,550,1367,617,1342,583
53,21,truck,1320,441,1406,560,1363,500
54,1,bus,402,656,763,1075,582,865
54,2,car,262,828,466,1069,364,948
54,3,car,539,487,670,616,604,551
54,5,car,1402,612,1512,730,1457,671
54,7,car,0,885,101,1078,50,981
54,8,car,309,584,472,733,390,658
54,11,car,1554,863,1666,1002,1610,932
54,12,person,1261,631,1296,705,1278,668
54,16,car,469,415,578,504,523,459
54,64,car,688,241,762,286,725,263
54,19,car,1329,607,1391,692,1360,649
54,65,car,630,297,694,348,662,322
54,20,car,649,369,716,444,682,406
54,31,car,936,388,981,451,958,419
54,63,car,516,667,605,773,560,720
54,114,person,1581,659,1603,726,1592,692
54,50,truck,1563,381,1918,850,1740,615
54,134,truck,540,487,670,617,605,552
54,61,person,1077,509,1100,560,1088,534
54,90,person,1667,779,1695,842,1681,810
54,137,truck,1423,340,1589,526,1506,433
54,21,truck,1320,441,1406,558,1363,499
54,111,car,775,183,818,221,796,202
54,101,car,747,515,812,604,779,559
55,1,bus,393,665,759,1076,576,870
55,2,car,252,840,457,1079,354,959
55,5,car,1402,612,1513,730,1457,671
55,7,car,0,897,93,1079,46,988
55,8,car,303,590,466,741,384,665
55,11,car,1555,862,1668,1002,1611,932
55,12,car,1261,637,1296,705,1278,671
55,16,car,467,419,575,509,521,464
55,64,car,689,242,760,288,724,265
55,19,car,1329,608,1392,692,1360,650
55,65,car,626,299,693,350,659,324
55,20,car,648,372,716,448,682,410
55,31,car,935,390,981,455,958,422
55,63,car,511,673,603,780,557,726
55,50,truck,1563,382,1918,850,1740,616
55,61,person,1077,509,1100,560,1088,534
55,90,person,1666,779,1695,841,1680,810
55,137,truck,1422,340,1589,525,1505,432
55,141,car,871,229,914,262,892,245
55,111,car,776,186,817,222,796,204
55,101,truck,745,520,811,610,778,565
55,18,car,731,333,794,397,762,365
55,24,car,1318,550,1367,615,1342,582
56,1,bus,385,674,756,1077,570,875
56,2,car,240,853,450,1080,345,966
56,5,car,1403,612,1513,731,1458,671
56,7,car,0,909,82,1079,41,994
56,8,car,295,595,461,750,378,672
56,11,car,1557,862,1670,1001,1613,931
56,12,person,1263,638,1298,711,1280,674
56,16,car,465,420,573,514,519,467
56,64,car,695,244,759,289,727,266
56,19,car,1332,609,1393,694,1362,651
56,65,car,622,301,690,353,656,327
56,20,car,643,374,713,451,678,412
56,31,car,933,392,980,459,956,425
56,63,car,505,682,601,792,553,737
56,50,truck,1563,382,1918,852,1740,617
56,61,person,1077,508,1100,559,1088,533
56,90,person,1666,779,1695,839,1680,809
56,141,car,869,228,914,264,891,246
56,111,car,774,187,817,223,795,205
56,18,car,718,331,794,401,756,366
56,24,car,1317,550,1367,615,1342,582
56,131,car,1260,638,1297,707,1278,672
56,102,car,814,203,870,243,842,223
56,3,car,533,496,667,628,600,562
57,1,bus,376,678,754,1076,565,877
57,2,car,230,866,442,1080,336,973
57,5,car,1402,612,1514,731,1458,671
57,7,car,0,922,71,1079,35,1000
57,8,car,290,600,457,758,373,679
57,11,car,1556,862,1669,1007,1612,934
57,12,person,1264,640,1300,715,1282,677
57,16,car,461,424,571,517,516,470
57,64,car,695,245,757,291,726,268
57,19,car,1332,610,1393,695,1362,652
57,65,car,619,303,689,356,654,329
57,20,car,640,377,712,455,676,416
57,31,car,932,394,980,462,956,428
57,63,car,498,688,598,801,548,744
57,50,truck,1565,381,1919,853,1742,617
57,61,person,1077,507,1100,559,1088,533
57,90,person,1665,778,1695,837,1680,807
57,141,car,870,224,914,265,892,244
57,111,car,774,187,818,224,796,205
57,18,car,701,327,795,403,748,365
57,131,car,1262,641,1300,711,1281,676
57,102,car,813,206,868,245,840,225
57,3,car,529,500,665,633,597,566
57,114,person,1579,659,1603,724,1591,691
57,137,truck,1424,340,1589,525,1506,432
57,101,truck,741,529,808,629,774,579
58,1,bus,369,682,751,1078,560,880
58,2,car,222,880,432,1080,327,980
58,5,car,1402,612,1514,732,1458,672
58,7,car,0,934,60,1078,30,1006
58,8,car,280,607,452,767,366,687
58,11,car,1556,863,1670,1011,1613,937
58,12,person,1266,643,1303,717,1284,680
58,16,car,456,430,567,520,511,475
58,64,car,695,247,755,295,725,271
58,19,car,1332,610,1393,697,1362,653
58,65,car,617,305,686,358,651,331
58,20,car,637,381,710,459,673,420
58,31,car,932,400,979,466,955,433
58,63,car,490,695,589,811,539,753
58,50,truck,1567,381,1920,853,1743,617
58,61,person,1077,507,1100,560,1088,533
58,90,person,1665,777,1696,839,1680,808
58,141,car,867,224,913,266,890,245
58,111,car,766,187,817,227,791,207
58,18,car,701,328,794,405,747,366
58,131,car,1264,643,1301,715,1282,679
58,102,car,812,207,868,247,840,227
58,3,car,524,505,659,639,591,572
58,101,truck,739,534,806,635,772,584
58,21,truck,1318,441,1409,558,1363,499
59,1,bus,371,689,751,1077,561,883
59,2,car,215,894,426,1080,320,987
59,5,car,1403,612,1514,732,1458,672
59,7,car,0,944,50,1077,25,1010
59,8,car,274,613,445,774,359,693
59,11,car,1556,862,1672,1012,1614,937
59,16,car,451,431,566,524,508,477
59,64,car,696,250,752,294,724,272
59,19,car,1332,610,1393,698,1362,654
59,65,car,616,308,685,360,650,334
59,20,car,636,382,707,462,671,422
59,31,car,931,404,980,470,955,437
59,63,car,483,703,584,820,533,761
59,50,truck,1566,380,1919,849,1742,614
59,61,person,1077,506,1100,561,1088,533
59,90,person,1662,777,1694,840,1678,808
59,141,car,866,215,914,267,890,241
59,111,car,771,188,817,227,794,207
59,18,car,708,335,792,408,750,371
59,102,car,812,210,866,248,839,229
59,3,car,520,508,656,644,588,576
59,101,truck,738,540,806,641,772,590
59,153,car,793,278,832,324,812,301
59,21,truck,1320,442,1407,559,1363,500
59,24,car,1318,551,1368,621,1343,586
60,1,bus,369,694,748,1077,558,885
60,2,car,207,910,417,1080,312,995
60,5,car,1403,611,1514,733,1458,672
60,7,car,0,959,39,1077,19,1018
60,8,car,266,619,441,781,353,700
60,11,car,1557,864,1674,1013,1615,938
60,16,car,448,433,563,527,505,480
60,64,car,695,252,751,295,723,273
60,19,car,1332,610,1393,698,1362,654
60,65,car,613,310,685,365,649,337
60,20,car,634,385,707,465,670,425
60,31,car,931,407,980,474,955,440
60,63,car,478,710,582,828,530,769
60,50,truck,1567,379,1919,852,1743,615
60,61,person,1077,505,1100,559,1088,532
60,90,person,1660,776,1693,840,1676,808
60,141,car,866,209,914,268,890,238
60,111,car,771,187,818,228,794,207
60,102,car,814,211,866,250,840,230
60,3,car,516,512,653,650,584,581
60,101,car,736,546,806,646,771,596
60,153,car,794,278,832,325,813,301
60,21,truck,1317,441,1409,559,1363,500
60,24,car,1318,552,1368,622,1343,587
60,12,person,1270,651,1305,722,1287,686
61,1,bus,369,699,745,1077,557,888
61,2,car,191,922,406,1080,298,1001
61,5,car,1403,612,1514,733,1458,672
61,7,person,0,972,29,1074,14,1023
61,8,car,261,625,437,787,349,706
61,11,car,1558,868,1674,1012,1616,940
61,16,car,446,436,558,530,502,483
61,64,car,687,253,750,297,718,275
61,19,car,1332,610,1394,698,1363,654
61,65,car,610,312,683,367,646,339
61,20,car,630,393,704,470,667,431
61,31,car,931,411,980,477,955,444
61,63,car,470,716,581,844,525,780
61,50,truck,1566,377,1918,853,1742,615
61,61,person,1077,505,1100,557,1088,531
61,90,person,1659,776,1691,841,1675,808
61,141,car,864,210,913,269,888,239
61,111,car,760,187,819,229,789,208
61,102,car,815,211,865,250,840,230
61,3,car,513,515,649,655,581,585
61,101,car,733,550,806,649,769,599
61,153,car,794,279,830,328,812,303
61,21,truck,1319,442,1408,561,1363,501
61,24,car,1318,553,1368,622,1343,587
61,160,car,665,252,753,299,709,275
62,1,bus,372,706,743,1077,557,891
62,2,car,180,936,397,1080,288,1008
62,5,car,1404,612,1514,733,1459,672
62,8,car,255,630,431,795,343,712
62,11,car,1559,871,1674,1012,1616,941
62,16,car,444,437,556,534,500,485
62,64,car,689,255,749,300,719,277
62,19,car,1332,610,1394,697,1363,653
62,65,car,610,314,681,370,645,342
62,20,car,628,394,701,473,664,433
62,31,car,930,413,980,481,955,447
62,63,car,465,724,578,850,521,787
62,61,person,1077,504,1100,557,1088,530
62,90,person,1657,776,1691,843,1674,809
62,111,car,757,188,818,230,787,209
62,3,car,509,519,646,661,577,590
62,153,car,793,280,830,329,811,304
62,21,truck,1320,442,1408,562,1364,502
62,24,car,1318,552,1368,622,1343,587
62,160,car,662,253,753,301,707,277
62,167,person,903,724,942,789,922,756
63,1,bus,374,716,741,1077,557,896
63,2,car,176,954,386,1080,281,1017
63,5,car,1404,612,1513,733,1458,672
63,8,car,247,636,430,805,338,720
63,11,car,1559,874,1678,1014,1618,944
63,16,car,439,441,554,539,496,490
63,64,car,684,257,748,301,716,279
63,19,car,1333,611,1394,698,1363,654
63,65,car,609,315,677,371,643,343
63,20,car,625,395,699,476,662,435
63,31,car,930,417,979,485,954,451
63,63,car,458,734,565,860,511,797
63,61,person,1077,504,1099,557,1088,530
63,90,person,1657,775,1691,848,1674,811
63,111,car,754,188,819,232,786,210
63,3,car,504,524,644,669,574,596
63,153,car,792,282,829,330,810,306
63,21,truck,1317,442,1410,561,1363,501
63,24,car,1317,554,1368,625,1342,589
63,160,car,661,256,751,303,706,279
63,101,car,731,557,801,661,766,609
64,1,bus,371,722,738,1075,554,898
64,2,car,174,970,379,1080,276,1025
64,5,car,1402,612,1514,733,1458,672
64,8,car,238,643,424,814,331,728
64,11,car,1558,874,1678,1018,1618,946
64,16,car,433,448,550,543,491,495
64,64,car,686,257,747,302,716,279
64,19,car,1334,611,1394,699,1364,655
64,65,car,605,315,676,374,640,344
64,20,car,622,396,698,481,660,438
64,63,car,448,745,560,871,504,808
64,90,person,1657,774,1690,852,1673,813
64,111,car,753,187,816,233,784,210
64,3,car,500,526,642,675,571,600
64,153,car,792,285,829,332,810,308
64,21,truck,1317,442,1408,562,1362,502
64,24,car,1316,554,1369,626,1342,590
64,160,car,658,255,749,305,703,280
64,177,person,899,744,945,821,922,782
64,101,truck,729,561,801,666,765,613
64,50,truck,1565,376,1919,860,1742,618
65,1,bus,368,727,735,1076,551,901
65,2,car,174,986,367,1080,270,1033
65,5,car,1401,612,1514,732,1457,672
65,8,car,230,648,417,823,323,735
65,11,car,1559,877,1678,1020,1618,948
65,16,car,427,454,547,547,487,500
65,64,car,682,259,746,304,714,281
65,19,car,1333,611,1394,700,1363,655
65,65,car,600,316,676,377,638,346
65,20,car,619,398,696,487,657,442
65,63,car,442,756,556,880,499,818
65,90,person,1656,774,1690,853,1673,813
65,111,car,753,187,817,233,785,210
65,3,car,495,531,639,681,567,606
65,21,truck,1317,442,1410,561,1363,501
65,177,person,896,754,945,835,920,794
65,101,truck,725,566,799,672,762,619
65,50,truck,1565,377,1919,859,1742,618
65,18,car,685,335,784,425,734,380
66,1,bus,371,734,733,1078,552,906
66,2,car,176,1006,349,1080,262,1043
66,5,car,1403,613,1514,732,1458,672
66,8,car,223,655,411,831,317,743
66,11,car,1561,878,1679,1019,1620,948
66,16,car,423,458,543,552,483,505
66,64,car,682,260,744,307,713,283
66,19,car,1334,612,1395,700,1364,656
66,65,car,597,320,674,379,635,349
66,20,car,618,405,695,490,656,447
66,63,car,434,766,549,892,491,829
66,111,car,751,190,815,236,783,213
66,3,car,492,536,635,687,563,611
66,101,car,724,572,798,681,761,626
66,50,truck,1564,376,1919,857,1741,616
66,187,person,864,479,895,556,879,517
66,18,car,683,342,783,428,733,385
67,1,bus,374,740,729,1079,551,909
67,2,car,173,1022,333,1080,253,1051
67,5,car,1402,613,1513,732,1457,672
67,8,car,215,662,407,841,311,751
67,11,car,1561,876,1678,1022,1619,949
67,16,car,419,457,539,556,479,506
67,64,car,681,261,742,309,711,285
67,19,car,1334,613,1396,700,1365,656
67,65,car,597,322,671,382,634,352
67,20,car,614,406,691,492,652,449
67,63,car,425,775,542,901,483,838
67,3,car,487,540,632,692,559,616
67,50,truck,1563,377,1919,855,1741,616
67,187,person,863,487,895,561,879,524
67,18,car,684,344,781,430,732,387
67,31,car,924,431,978,504,951,467
67,61,person,1078,501,1098,552,1088,526
67,24,car,1320,555,1369,624,1344,589
67,90,person,1655,771,1687,839,1671,805
67,21,truck,1322,443,1408,564,1365,503
67,177,person,891,777,945,855,918,816
68,1,bus,374,748,727,1079,550,913
68,2,car,175,1041,317,1080,246,1060
68,5,car,1403,614,1514,732,1458,673
68,8,car,207,670,399,851,303,760
68,11,car,1562,877,1680,1023,1621,950
68,16,car,416,460,533,561,474,510
68,64,car,680,262,740,310,710,286
68,19,car,1334,613,1396,701,1365,657
68,65,car,597,327,668,384,632,355
68,20,car,610,409,689,499,649,454
68,63,car,418,785,535,920,476,852
68,3,car,483,546,629,699,556,622
68,50,truck,1563,377,1920,853,1741,615
68,200,motorcycle,890,853,941,935,915,894
68,203,person,889,788,943,907,916,847
68,31,car,924,430,978,507,951,468
68,61,person,1077,500,1098,551,1087,525
68,24,car,1322,557,1370,623,1346,590
68,21,truck,1322,444,1407,564,1364,504
68,177,person,891,790,943,875,917,832
68,12,person,1286,686,1327,760,1306,723
68,101,car,720,582,793,695,756,638
69,1,bus,375,755,724,1079,549,917
69,5,car,1405,614,1513,732,1459,673
69,8,car,199,675,394,860,296,767
69,11,car,1562,876,1678,1022,1620,949
69,16,car,411,461,529,563,470,512
69,64,car,678,262,740,312,709,287
69,19,car,1335,612,1395,701,1365,656
69,65,car,595,329,665,385,630,357
69,20,car,608,411,687,501,647,456
69,63,car,411,794,531,932,471,863
69,3,car,477,549,626,705,551,627
69,50,truck,1562,377,1919,855,1740,616
69,200,motorcycle,889,865,941,932,915,898
69,203,person,886,798,943,921,914,859
69,31,car,926,436,977,511,951,473
69,61,person,1077,498,1098,549,1087,523
69,24,car,1323,558,1370,625,1346,591
69,21,truck,1322,444,1406,563,1364,503
69,177,person,896,802,942,878,919,840
69,12,person,1287,690,1329,767,1308,728
69,101,truck,718,588,790,705,754,646
69,111,car,752,197,809,239,780,218
70,1,bus,376,764,722,1079,549,921
70,5,car,1406,614,1513,732,1459,673
70,8,car,191,681,387,869,289,775
70,11,car,1562,875,1678,1023,1620,949
70,16,car,407,468,525,567,466,517
70,64,car,677,263,739,313,708,288
70,19,car,1334,613,1396,702,1365,657
70,65,car,569,329,664,391,616,360
70,20,car,604,415,685,505,644,460
70,63,car,401,804,525,943,463,873
70,3,car,469,553,623,711,546,632
70,50,truck,1561,378,1918,855,1739,616
70,31,car,927,440,977,512,952,476
70,61,person,1077,497,1097,550,1087,523
70,24,car,1322,559,1371,628,1346,593
70,21,truck,1322,444,1406,563,1364,503
70,12,motorcycle,1289,694,1330,769,1309,731
70,101,car,713,592,788,713,750,652
70,216,person,800,661,843,756,821,708
70,187,person,860,500,895,572,877,536
70,18,car,699,365,774,439,736,402
70,90,person,1654,769,1684,827,1669,798
71,1,bus,374,774,719,1079,546,926
71,5,car,1407,614,1513,732,1460,673
71,8,car,180,691,380,880,280,785
71,11,car,1564,877,1682,1025,1623,951
71,16,car,401,473,521,572,461,522
71,64,car,675,264,737,314,706,289
71,19,car,1334,613,1397,704,1365,658
71,65,car,566,331,661,394,613,362
71,20,car,599,419,683,509,641,464
71,63,car,392,815,517,959,454,887
71,3,car,463,559,619,721,541,640
71,50,truck,1562,379,1919,857,1740,618
71,61,person,1077,495,1097,551,1087,523
71,24,car,1321,559,1371,631,1346,595
71,21,truck,1321,444,1406,563,1363,503
71,12,person,1291,699,1331,769,1311,734
71,101,car,710,600,787,720,748,660
71,216,person,797,668,842,765,819,716
71,18,car,700,369,773,441,736,405
71,90,person,1653,769,1683,826,1668,797
71,160,car,653,263,739,316,696,289
71,203,person,882,824,941,929,911,876
71,177,person,890,827,941,904,915,865
71,111,car,752,202,807,242,779,222
72,1,bus,376,782,716,1078,546,930
72,5,car,1406,614,1513,732,1459,673
72,8,car,171,697,376,889,273,793
72,11,car,1565,876,1683,1026,1624,951
72,16,car,397,475,520,576,458,525
72,64,car,672,264,737,316,704,290
72,19,car,1334,614,1398,704,1366,659
72,65,car,562,332,661,396,611,364
72,20,car,597,422,681,512,639,467
72,63,car,384,824,510,970,447,897
72,3,car,459,565,616,726,537,645
72,61,person,1077,495,1097,550,1087,522
72,24,car,1320,558,1371,632,1345,595
72,21,truck,1321,444,1406,563,1363,503
72,12,person,1292,702,1330,772,1311,737
72,101,car,710,606,785,726,747,666
72,216,person,795,673,839,772,817,722
72,18,car,698,370,772,442,735,406
72,90,person,1653,768,1682,831,1667,799
72,226,person,1791,865,1824,951,1807,908
72,111,car,751,202,809,243,780,222
72,187,person,858,508,892,577,875,542
73,1,bus,378,788,714,1077,546,932
73,5,car,1405,614,1513,732,1459,673
73,8,car,163,704,369,899,266,801
73,11,car,1566,875,1684,1026,1625,950
